Year_Birth,Education,Marital_Status,Income,Kidhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumStorePurchases,NumWebVisitsMonth,Complain,WebPurchases,Age,Children,TotalSpent,CustomerType
1948,Graduation,Married,92344.0,0,9,992,24,694,51,19,119,5,1,0,1,78,0,1899,Comprador
1972,PhD,Together,51381.5,1,17,25,1,13,0,0,3,3,7,0,0,54,1,42,Não Comprador
1976,2n Cycle,Together,26907.0,1,10,9,1,7,0,3,2,3,7,0,0,50,1,22,Não Comprador
1980,Graduation,Together,44964.0,1,35,19,1,17,2,0,2,3,8,0,0,46,1,41,Não Comprador
1979,Graduation,Together,75507.0,0,56,709,93,374,104,80,80,6,3,0,1,47,0,1440,Comprador
1972,Master,Married,53761.0,1,7,158,0,76,13,7,71,3,5,0,1,54,1,325,Comprador
1973,Graduation,Together,22682.0,1,51,10,14,29,4,2,36,4,4,0,0,53,1,95,Não Comprador
1972,PhD,Together,38887.0,1,17,25,1,13,0,0,3,3,7,0,0,54,1,42,Não Comprador
1975,2n Cycle,Single,41658.0,1,30,8,4,12,15,4,29,2,4,0,0,51,1,72,Não Comprador
1972,PhD,Married,29791.0,1,21,14,0,6,0,0,0,3,5,0,0,54,1,20,Não Comprador
1956,Master,Married,63915.0,0,2,622,7,115,30,0,15,12,5,0,1,70,0,789,Comprador
1974,Graduation,Divorced,39996.0,1,85,11,0,3,0,0,1,2,6,0,0,52,1,15,Não Comprador
1972,Graduation,Divorced,26759.0,1,65,25,3,16,8,5,2,3,6,0,0,54,1,59,Não Comprador
1968,Master,Divorced,63841.0,0,64,635,15,100,20,7,131,9,6,0,1,58,0,908,Comprador
1969,PhD,Married,51039.0,1,11,100,64,79,65,0,109,4,7,0,1,57,1,417,Comprador
1961,Graduation,Married,60544.0,1,92,201,2,43,3,5,35,5,6,0,1,65,1,289,Comprador
1972,Graduation,Married,65685.0,0,54,642,14,49,0,7,57,9,5,0,1,54,0,769,Comprador
1953,Graduation,Married,37716.0,0,4,97,1,41,6,2,41,3,7,0,1,73,0,188,Comprador
1957,Graduation,Single,36864.0,0,53,204,5,39,17,0,89,4,8,0,1,69,0,354,Comprador
1970,Master,Married,44511.0,1,39,513,7,133,46,14,14,8,8,0,1,56,1,727,Comprador
1967,PhD,Married,36947.0,1,49,88,3,21,4,1,29,4,9,0,0,59,1,146,Não Comprador
1951,Master,Together,47352.0,0,70,172,12,112,8,0,15,5,7,0,1,75,0,319,Comprador
1953,Master,Married,67087.0,0,40,329,35,222,130,35,43,8,4,0,1,73,0,794,Comprador
1950,Graduation,Married,57045.0,0,40,296,13,104,11,13,17,9,3,0,1,76,0,454,Comprador
1953,PhD,Divorced,36957.0,1,43,100,2,16,2,1,31,2,9,0,0,73,1,152,Não Comprador
1977,PhD,Married,69389.0,0,17,422,7,238,69,46,15,12,4,0,1,49,0,797,Comprador
1972,Graduation,Married,80134.0,1,40,1218,16,272,104,0,80,6,6,0,1,54,1,1690,Comprador
1969,Master,Married,43142.0,1,84,5,1,7,2,1,4,2,7,0,0,57,1,20,Não Comprador
1944,Graduation,Married,80589.0,0,25,507,93,520,242,40,26,5,1,0,1,82,0,1428,Comprador
1990,Graduation,Single,34412.0,1,62,52,12,50,4,36,55,3,9,0,1,36,1,209,Comprador
1979,Graduation,Single,57537.0,1,83,191,56,139,51,8,100,8,4,0,1,47,1,545,Comprador
1966,Basic,Together,22634.0,0,47,2,23,11,8,6,46,2,8,0,0,60,0,96,Não Comprador
1948,Graduation,Together,51315.0,0,45,68,28,39,16,30,41,5,2,0,0,78,0,222,Não Comprador
1972,Graduation,Married,36026.0,2,34,20,4,10,6,4,17,3,6,0,0,54,2,61,Não Comprador
1973,Graduation,Married,24639.0,1,3,20,3,16,0,4,1,4,6,0,0,53,1,44,Não Comprador
1972,PhD,Together,34578.0,2,1,7,0,1,0,0,0,2,6,0,0,54,2,8,Não Comprador
1972,2n Cycle,Single,65704.0,0,18,279,172,74,38,8,246,10,1,0,0,54,0,817,Não Comprador
1966,Graduation,Single,63810.0,0,45,977,12,253,16,12,101,12,8,0,1,60,0,1371,Comprador
1969,PhD,Together,54132.0,0,81,30,1,8,0,0,3,3,7,0,0,57,0,42,Não Comprador
1959,Graduation,Married,18690.0,0,77,6,1,7,23,4,19,2,8,0,0,67,0,60,Não Comprador
1970,Graduation,Married,28164.0,1,23,3,18,26,11,8,12,4,7,0,0,56,1,78,Não Comprador
1974,PhD,Married,34596.0,1,48,14,0,2,0,0,7,2,8,0,0,52,1,23,Não Comprador
1972,PhD,Married,43269.0,1,61,10,1,7,0,0,1,2,8,0,0,54,1,19,Não Comprador
1958,2n Cycle,Single,38741.0,1,60,7,10,17,8,6,13,3,7,0,0,68,1,61,Não Comprador
1972,Graduation,Single,31907.0,0,75,33,87,64,175,16,74,6,7,0,1,54,0,449,Comprador
1983,Master,Married,27100.0,1,64,12,0,13,2,0,10,3,7,0,0,43,1,37,Não Comprador
1973,2n Cycle,Divorced,31163.0,1,54,2,3,10,11,2,10,3,6,0,0,53,1,38,Não Comprador
1985,Graduation,Married,92533.0,0,84,693,21,118,110,147,42,11,2,0,1,41,0,1131,Comprador
1973,Graduation,Single,34853.0,1,75,9,3,15,2,3,2,3,6,0,0,53,1,34,Não Comprador
1967,Graduation,Divorced,70844.0,1,16,129,26,67,3,67,2,5,7,0,1,59,1,294,Comprador
1979,2n Cycle,Married,31086.0,1,79,16,2,11,3,0,16,2,8,0,0,47,1,48,Não Comprador
1961,Graduation,Married,60544.0,1,92,201,2,43,3,5,35,5,6,0,1,65,1,289,Comprador
1986,2n Cycle,Together,20491.0,0,16,5,4,5,4,2,10,2,7,0,0,40,0,30,Não Comprador
1964,Graduation,Married,42523.0,0,96,14,36,11,3,26,35,4,2,0,0,62,0,125,Não Comprador
1983,Graduation,Married,39922.0,1,30,29,12,59,19,1,36,4,8,0,0,43,1,156,Não Comprador
1952,Graduation,Together,33402.0,1,60,26,2,19,10,5,8,3,8,0,0,74,1,70,Não Comprador
1949,Master,Married,36408.0,1,11,9,1,4,3,2,3,2,6,0,0,77,1,22,Não Comprador
1979,Graduation,Together,21645.0,1,75,14,0,23,4,5,19,3,9,0,0,47,1,65,Não Comprador
1948,Master,Widow,78427.0,0,36,972,19,595,180,26,138,10,3,0,0,78,0,1930,Não Comprador
1946,Graduation,Together,82657.0,0,71,966,168,672,246,105,126,10,4,0,1,80,0,2283,Comprador
1958,Graduation,Married,51876.0,0,88,99,27,102,28,48,6,8,1,0,0,68,0,310,Não Comprador
1971,2n Cycle,Married,78041.0,0,93,482,35,553,72,160,17,9,2,0,1,55,0,1319,Comprador
1957,Graduation,Married,52852.0,0,93,714,8,99,11,0,47,5,8,0,1,69,0,879,Comprador
1982,PhD,Together,70038.0,0,54,587,54,348,71,54,130,8,2,0,1,44,0,1244,Comprador
1973,2n Cycle,Together,69401.0,0,41,399,27,159,58,8,39,5,2,0,1,53,0,690,Comprador
1972,Graduation,Together,46053.0,1,46,56,10,92,19,7,25,4,5,0,0,54,1,209,Não Comprador
1965,Graduation,Married,77343.0,0,28,227,151,573,98,54,31,9,1,0,0,61,0,1134,Não Comprador
1953,Graduation,Single,73892.0,0,40,703,102,601,0,58,43,8,1,0,0,73,0,1507,Não Comprador
1967,PhD,Single,40304.0,1,82,37,0,17,0,0,3,3,7,0,0,59,1,57,Não Comprador
1965,PhD,Together,32727.0,0,38,167,13,180,86,13,70,5,8,0,1,61,0,529,Comprador
1969,Graduation,Together,68695.0,0,3,458,81,356,106,50,40,7,2,0,1,57,0,1091,Comprador
1971,Graduation,Divorced,43300.0,0,87,91,3,52,2,1,31,4,8,0,1,55,0,180,Comprador
1972,Graduation,Together,26290.0,1,49,15,8,16,11,5,22,4,6,0,0,54,1,77,Não Comprador
1970,Graduation,Single,93790.0,0,16,1302,68,731,89,114,45,12,2,0,1,56,0,2349,Comprador
1974,PhD,Married,38410.0,0,65,153,64,123,116,64,14,9,6,0,1,52,0,534,Comprador
1950,Master,Widow,64866.0,0,9,508,5,21,7,5,10,7,5,0,1,76,0,556,Comprador
1959,Graduation,Together,57957.0,0,24,290,59,177,77,5,29,8,3,1,1,67,0,637,Comprador
1955,PhD,Together,46015.0,1,25,38,0,2,0,0,6,3,7,0,0,71,1,46,Não Comprador
1978,Graduation,Together,16531.0,1,43,2,13,6,7,5,11,3,7,0,0,48,1,44,Não Comprador
1986,Master,Married,28072.0,1,10,30,0,10,2,0,5,3,7,0,0,40,1,47,Não Comprador
1963,Master,Divorced,49476.0,0,29,386,23,95,54,41,196,5,2,0,0,63,0,795,Não Comprador
1953,Graduation,Married,50725.0,0,45,443,10,75,0,10,48,8,8,0,1,73,0,586,Comprador
1952,Graduation,Together,83844.0,0,57,901,31,345,75,31,191,11,1,0,1,74,0,1574,Comprador
1950,PhD,Married,41145.0,1,20,9,0,3,0,0,1,3,3,0,0,76,1,13,Não Comprador
1970,Graduation,Together,67419.0,0,29,846,84,352,91,56,42,8,5,0,1,56,0,1471,Comprador
1970,2n Cycle,Married,23162.0,1,82,8,3,9,19,4,22,3,6,0,0,56,1,65,Não Comprador
1977,Graduation,Married,34380.0,1,68,72,7,58,13,1,24,3,8,0,1,49,1,175,Comprador
1966,Graduation,Single,34704.0,0,65,29,0,5,0,1,5,3,5,0,0,60,0,40,Não Comprador
1969,PhD,Married,94871.0,0,99,169,24,553,188,0,144,4,7,0,1,57,0,1078,Comprador
1958,Graduation,Married,65148.0,0,9,460,35,422,33,12,153,7,4,0,1,68,0,1115,Comprador
1954,Graduation,Together,39898.0,0,20,69,8,26,12,7,12,4,7,0,0,72,0,134,Não Comprador
1956,Master,Single,64857.0,0,78,556,14,717,210,0,43,10,4,0,1,70,0,1540,Comprador
1970,PhD,Married,59892.0,0,26,73,0,13,0,1,0,3,3,0,0,56,0,87,Não Comprador
1987,Master,Single,41020.0,0,68,112,1,54,7,7,36,4,3,0,0,39,0,217,Não Comprador
1961,PhD,Married,57072.0,0,79,944,0,60,0,0,30,13,5,0,1,65,0,1034,Comprador
1979,Graduation,Single,60474.0,0,25,265,199,303,234,9,170,12,7,0,1,47,0,1180,Comprador
1960,Graduation,Together,62807.0,0,83,526,28,135,10,21,99,12,5,0,1,66,0,819,Comprador
1981,2n Cycle,Together,19414.0,1,32,2,3,12,3,5,7,3,8,0,0,45,1,32,Não Comprador
1980,Graduation,Married,19107.0,1,49,2,4,9,10,5,16,3,7,0,0,46,1,46,Não Comprador
1976,2n Cycle,Together,75484.0,0,50,378,97,259,197,194,34,6,4,0,1,50,0,1159,Comprador
1976,Master,Single,70379.0,0,84,553,25,142,65,67,8,13,4,0,1,50,0,860,Comprador
1970,Master,Together,79419.0,0,96,751,127,687,20,15,31,4,2,0,1,56,0,1631,Comprador
1946,PhD,Together,64014.0,2,56,406,0,30,0,0,8,5,7,0,1,80,2,444,Comprador
1955,Graduation,Married,76998.0,0,85,1449,89,161,69,35,107,8,6,0,1,71,0,1910,Comprador
1972,Master,Together,49854.0,1,63,123,17,171,39,0,30,5,6,0,1,54,1,380,Comprador
1971,PhD,Married,60585.0,1,17,267,42,309,55,42,21,9,5,0,1,55,1,736,Comprador
1950,PhD,Divorced,42873.0,1,11,209,0,40,3,2,15,4,8,0,1,76,1,269,Comprador
1988,Graduation,Together,87679.0,0,62,1259,172,815,97,148,33,10,4,0,1,38,0,2524,Comprador
1978,Graduation,Together,57867.0,1,48,344,35,178,15,23,17,9,6,0,1,48,1,612,Comprador
1990,Graduation,Married,35765.0,1,86,22,3,30,0,5,15,4,6,0,0,36,1,75,Não Comprador
1959,Graduation,Married,65492.0,0,73,247,161,295,210,85,47,13,2,0,1,67,0,1045,Comprador
1977,Graduation,Divorced,32952.0,1,36,38,0,12,3,1,1,3,7,0,0,49,1,55,Não Comprador
1969,PhD,Together,53374.0,0,34,896,10,101,13,10,34,9,9,0,1,57,0,1064,Comprador
1959,Graduation,Together,71706.0,0,16,931,56,253,91,98,14,7,5,0,1,67,0,1443,Comprador
1988,Graduation,Married,68487.0,0,48,758,12,385,33,89,89,13,4,0,1,38,0,1366,Comprador
1975,Master,Together,53253.0,1,61,216,9,57,20,9,125,5,5,0,1,51,1,436,Comprador
1973,2n Cycle,Divorced,31163.0,1,54,2,3,10,11,2,10,3,6,0,0,53,1,38,Não Comprador
1977,Graduation,Married,42014.0,1,56,244,15,108,4,15,50,6,8,0,1,49,1,436,Comprador
1973,Master,Married,54108.0,1,74,539,6,91,8,6,97,9,8,0,1,53,1,747,Comprador
1955,PhD,Single,49667.0,0,35,1181,26,120,17,13,39,5,8,0,1,71,0,1396,Comprador
1974,Master,Married,63206.0,0,65,750,8,125,11,8,26,6,2,0,1,52,0,928,Comprador
1972,Master,Married,57136.0,1,48,306,5,109,21,109,92,10,6,0,1,54,1,642,Comprador
1975,2n Cycle,Together,46772.0,0,88,350,104,189,197,151,57,5,8,0,1,51,0,1048,Comprador
1971,PhD,Married,78931.0,0,19,331,197,170,58,152,35,13,1,0,0,55,0,943,Não Comprador
1958,Graduation,Together,53977.0,0,21,620,16,165,0,24,82,12,5,0,1,68,0,907,Comprador
1988,Graduation,Married,84219.0,0,27,434,137,400,45,137,45,10,1,0,0,38,0,1198,Não Comprador
1975,Master,Single,46098.0,1,86,57,0,27,0,0,36,2,8,0,0,51,1,120,Não Comprador
1965,Graduation,Married,73538.0,0,92,811,76,428,99,137,107,9,7,0,1,61,0,1658,Comprador
1986,Graduation,Married,79529.0,0,1,423,42,706,73,197,197,9,2,0,1,40,0,1638,Comprador
1977,2n Cycle,Together,20981.0,0,14,2,12,10,6,13,30,2,8,0,0,49,0,73,Não Comprador
1980,Graduation,Single,51766.0,1,74,60,51,87,6,20,51,4,5,0,1,46,1,275,Comprador
1962,Graduation,Married,55759.0,0,84,675,0,85,10,7,77,8,8,0,1,64,0,854,Comprador
1978,Graduation,Married,33039.0,1,4,30,8,12,8,8,12,4,5,0,0,48,1,78,Não Comprador
1972,Master,Married,37787.0,1,50,40,1,40,4,3,18,3,8,0,0,54,1,106,Não Comprador
1970,Graduation,Single,27242.0,1,2,3,17,26,20,1,39,3,9,0,0,56,1,106,Não Comprador
1983,PhD,Single,87188.0,0,73,910,111,724,49,74,55,6,3,0,1,43,0,1923,Comprador
1971,Graduation,Together,69930.0,0,21,252,98,827,219,70,196,12,3,0,1,55,0,1662,Comprador
1976,Graduation,Single,37697.0,1,82,34,6,21,11,4,8,3,6,0,0,50,1,84,Não Comprador
1973,PhD,Married,37401.0,1,14,19,3,19,3,1,3,3,7,0,0,53,1,48,Não Comprador
1973,Graduation,Single,3502.0,1,56,2,1,1,0,0,1,0,14,0,0,53,1,5,Não Comprador
1976,Graduation,Married,58597.0,1,20,490,0,184,10,28,21,9,7,0,1,50,1,733,Comprador
1948,PhD,Widow,82032.0,0,54,332,194,377,149,125,57,7,1,0,1,78,0,1234,Comprador
1958,Graduation,Together,28087.0,1,77,53,8,17,13,0,21,2,7,0,0,68,1,112,Não Comprador
1987,PhD,Single,74004.0,0,5,784,48,560,42,176,48,4,3,0,1,39,0,1658,Comprador
1960,Graduation,Together,19740.0,0,65,7,11,3,10,4,20,3,5,0,0,66,0,55,Não Comprador
1975,2n Cycle,Married,57036.0,0,33,1171,43,219,19,14,47,13,9,0,1,51,0,1513,Comprador
1958,2n Cycle,Together,53083.0,1,65,215,7,33,3,0,13,5,7,0,1,68,1,271,Comprador
1975,PhD,Married,69283.0,0,41,674,62,134,0,26,8,13,5,0,1,51,0,904,Comprador
1975,Master,Single,46098.0,1,86,57,0,27,0,0,36,2,8,0,0,51,1,120,Não Comprador
1988,2n Cycle,Married,23331.0,1,92,5,36,7,0,10,45,3,8,0,0,38,1,103,Não Comprador
1988,2n Cycle,Single,23331.0,1,97,104,20,101,24,15,5,5,9,0,1,38,1,269,Comprador
1989,Graduation,Single,9255.0,1,91,9,0,7,2,0,4,2,8,0,0,37,1,22,Não Comprador
1959,PhD,Widow,67786.0,0,0,431,82,441,80,20,102,6,1,0,0,67,0,1156,Não Comprador
1971,PhD,Married,71969.0,0,59,1000,0,76,0,0,10,9,8,0,0,55,0,1086,Não Comprador
1967,Master,Single,59235.0,1,4,448,40,469,80,0,91,12,7,0,1,59,1,1128,Comprador
1989,Graduation,Together,31928.0,1,5,33,4,24,4,2,5,4,7,0,0,37,1,72,Não Comprador
1961,Master,Together,74881.0,1,48,505,72,270,36,27,54,12,5,0,1,65,1,964,Comprador
1978,Graduation,Married,65819.0,0,99,267,38,701,149,165,63,10,3,0,1,48,0,1383,Comprador
1953,PhD,Single,51411.0,1,81,14,0,3,0,0,1,3,5,0,0,73,1,18,Não Comprador
1964,Graduation,Divorced,51983.0,0,95,631,0,115,10,7,30,10,7,0,1,62,0,793,Comprador
1986,Master,Together,42386.0,1,43,65,4,16,0,4,11,3,8,0,0,40,1,100,Não Comprador
1987,2n Cycle,Married,30390.0,0,5,10,12,12,25,1,20,3,6,0,0,39,0,80,Não Comprador
1963,Graduation,Single,30983.0,0,50,51,4,50,12,1,49,3,8,0,1,63,0,167,Comprador
1957,Graduation,Widow,66033.0,0,76,293,35,179,46,59,65,7,7,0,1,69,0,677,Comprador
1975,2n Cycle,Married,37284.0,1,46,11,1,2,2,1,6,3,6,0,0,51,1,23,Não Comprador
1951,Master,Divorced,57530.0,0,68,50,1,27,6,7,1,4,1,0,0,75,0,92,Não Comprador
1965,2n Cycle,Married,76800.0,0,33,173,26,255,35,71,81,7,1,0,1,61,0,641,Comprador
1956,Graduation,Married,63943.0,0,50,423,184,368,13,97,21,6,5,0,1,70,0,1106,Comprador
1962,Graduation,Together,76081.0,0,85,292,30,415,63,33,200,4,2,0,1,64,0,1033,Comprador
1974,Graduation,Married,67445.0,0,63,757,80,217,29,80,11,12,6,0,1,52,0,1174,Comprador
1967,Master,Married,37054.0,1,89,12,1,6,0,1,5,3,7,0,0,59,1,25,Não Comprador
1962,Master,Together,47175.0,1,81,167,2,44,6,2,19,4,8,0,1,64,1,240,Comprador
1976,Graduation,Divorced,31859.0,1,77,3,1,3,8,0,5,2,7,0,0,50,1,20,Não Comprador
1961,Graduation,Divorced,27215.0,2,50,30,5,22,8,9,28,4,6,0,0,65,2,102,Não Comprador
1976,PhD,Divorced,70179.0,0,10,532,88,168,69,44,133,13,5,0,1,50,0,1034,Comprador
1983,Graduation,Married,39922.0,1,30,29,12,59,19,1,36,4,8,0,0,43,1,156,Não Comprador
1976,Master,Married,49681.0,0,66,411,0,26,0,0,21,7,7,0,1,50,0,458,Comprador
1988,Graduation,Married,24645.0,1,16,5,3,4,4,1,0,2,8,0,0,38,1,17,Não Comprador
1954,Graduation,Divorced,79865.0,0,12,71,99,278,185,121,38,5,1,0,1,72,0,792,Comprador
1985,Graduation,Married,44322.0,1,30,46,0,40,3,0,3,3,8,0,0,41,1,92,Não Comprador
1952,Graduation,Single,47958.0,0,8,268,11,88,15,3,22,5,5,0,1,74,0,407,Comprador
1964,Master,Single,63972.0,0,93,928,63,254,0,12,12,10,4,0,1,62,0,1269,Comprador
1954,Graduation,Together,75315.0,0,14,459,15,171,142,23,31,12,2,0,1,72,0,841,Comprador
1950,PhD,Married,55517.0,1,53,483,0,108,0,6,36,6,9,0,1,76,1,633,Comprador
1957,PhD,Married,75283.0,1,26,733,9,180,12,19,66,5,4,0,1,69,1,1019,Comprador
1946,PhD,Single,82800.0,0,23,1006,22,115,59,68,45,12,3,0,1,80,0,1315,Comprador
1954,Graduation,Married,38998.0,1,92,34,1,14,0,0,5,3,8,1,0,72,1,54,Não Comprador
1991,Master,Single,90638.0,0,29,1156,120,915,94,144,96,10,1,0,0,35,0,2525,Não Comprador
1986,Master,Married,27161.0,1,41,7,4,23,7,0,11,3,7,0,0,40,1,52,Não Comprador
1977,Graduation,Married,42014.0,1,56,244,15,108,4,15,50,6,8,0,1,49,1,436,Comprador
1960,PhD,Together,38201.0,0,19,233,0,23,0,0,12,5,8,0,1,66,0,268,Comprador
1982,Graduation,Together,45203.0,2,4,35,3,67,10,8,24,3,6,0,0,44,2,147,Não Comprador
1947,PhD,Together,81574.0,0,89,1252,0,465,46,35,0,8,1,0,1,79,0,1798,Comprador
1992,Graduation,Married,34935.0,0,71,34,4,66,3,10,20,4,7,0,0,34,0,137,Não Comprador
1976,Master,Single,60482.0,0,81,255,43,134,37,14,24,7,7,0,1,50,0,507,Comprador
1956,Graduation,Together,34633.0,2,31,8,1,5,0,0,1,2,6,0,0,70,2,15,Não Comprador
1947,Master,Together,78093.0,0,53,368,32,639,13,43,10,5,1,0,1,79,0,1105,Comprador
1950,Graduation,Divorced,82460.0,0,78,255,47,573,52,32,15,6,1,0,1,76,0,974,Comprador
1966,Master,Together,45903.0,0,80,33,8,10,2,10,3,3,4,0,0,60,0,66,Não Comprador
1987,Graduation,Divorced,81361.0,0,18,163,23,424,27,65,76,13,1,0,0,39,0,778,Não Comprador
1973,PhD,Divorced,35860.0,1,37,15,0,8,4,2,20,2,5,0,0,53,1,49,Não Comprador
1952,Master,Together,40442.0,1,52,45,12,52,25,22,13,4,7,0,0,74,1,169,Não Comprador
1965,Graduation,Married,61482.0,0,39,48,58,68,16,66,43,6,2,0,0,61,0,299,Não Comprador
1980,Graduation,Married,34968.0,1,11,158,6,45,8,2,2,5,7,0,0,46,1,221,Não Comprador
1987,Graduation,Married,75794.0,0,33,754,160,625,63,32,48,12,3,0,1,39,0,1682,Comprador
1962,PhD,Together,31497.0,0,22,108,1,28,13,1,4,4,8,0,0,64,0,155,Não Comprador
1955,Graduation,Married,74268.0,0,83,199,66,315,97,174,41,5,2,0,1,71,0,892,Comprador
1988,Basic,Together,13724.0,1,43,2,7,5,2,15,27,2,9,0,0,38,1,58,Não Comprador
1965,Master,Together,45143.0,0,74,202,5,74,11,5,14,5,7,0,1,61,0,311,Comprador
1967,PhD,Single,52569.0,0,54,85,0,3,0,0,7,4,3,0,0,59,0,95,Não Comprador
1973,PhD,Single,48432.0,0,3,322,3,50,4,3,42,6,8,0,1,53,0,424,Comprador
1960,Master,Together,17144.0,1,96,18,2,19,0,2,6,4,7,0,0,66,1,47,Não Comprador
1984,Graduation,Single,36108.0,1,68,141,8,129,3,11,47,4,9,0,1,42,1,339,Comprador
1971,Graduation,Married,76445.0,1,2,739,107,309,140,80,35,13,6,0,0,55,1,1410,Não Comprador
1975,PhD,Married,36663.0,1,40,18,0,6,3,3,5,3,2,0,0,51,1,35,Não Comprador
1965,Master,Married,53843.0,0,64,378,0,88,19,4,73,3,7,0,1,61,0,562,Comprador
1956,Master,Married,90226.0,0,26,1083,108,649,253,151,108,12,2,0,1,70,0,2352,Comprador
1955,Master,Divorced,70638.0,0,69,1016,12,215,16,12,63,10,3,0,1,71,0,1334,Comprador
1960,Graduation,Together,44512.0,1,57,23,1,6,0,0,2,3,4,0,0,66,1,32,Não Comprador
1961,Graduation,Married,27116.0,1,78,12,1,21,2,2,3,3,7,0,0,65,1,41,Não Comprador
1963,PhD,Married,54072.0,1,71,35,0,4,0,0,0,2,8,0,0,63,1,39,Não Comprador
1977,Graduation,Married,71855.0,0,59,548,31,422,0,112,28,11,3,0,1,49,0,1141,Comprador
1990,2n Cycle,Single,51250.0,1,28,342,32,230,34,32,40,4,9,0,1,36,1,710,Comprador
1973,Master,Married,60432.0,0,61,365,3,15,4,3,11,5,6,0,1,53,0,401,Comprador
1964,PhD,Married,65526.0,0,22,397,19,69,12,0,9,8,2,0,1,62,0,506,Comprador
1988,Graduation,Single,68655.0,0,95,456,19,832,75,118,38,11,3,0,1,38,0,1538,Comprador
1978,2n Cycle,Married,12393.0,0,38,5,6,15,11,7,13,3,9,0,0,48,0,57,Não Comprador
1990,Graduation,Single,64509.0,0,19,836,185,575,24,25,77,9,4,0,1,36,0,1722,Comprador
1975,Graduation,Single,33955.0,1,92,100,2,128,23,7,10,5,8,0,1,51,1,270,Comprador
1977,Graduation,Married,31353.0,1,24,10,0,10,3,1,7,2,8,0,0,49,1,31,Não Comprador
1984,Graduation,Married,55434.0,1,21,238,115,215,169,69,76,13,4,0,1,42,1,882,Comprador
1983,Graduation,Together,28359.0,1,35,6,0,5,2,1,2,2,7,0,0,43,1,16,Não Comprador
1987,Graduation,Single,57100.0,1,9,158,11,99,15,11,17,7,3,0,0,39,1,311,Não Comprador
1965,Graduation,Married,69139.0,0,23,86,12,75,33,15,6,5,4,0,1,61,0,227,Comprador
1956,Master,Married,52973.0,0,92,856,0,76,12,9,199,9,8,0,1,70,0,1152,Comprador
1965,PhD,Together,51717.0,0,55,98,1,17,0,1,5,4,7,0,0,61,0,122,Não Comprador
1971,Graduation,Married,18793.0,1,14,4,16,20,0,17,20,4,8,0,0,55,1,77,Não Comprador
1982,2n Cycle,Together,66664.0,0,78,398,96,447,220,96,32,6,3,0,1,44,0,1289,Comprador
1959,Graduation,Single,50664.0,1,64,313,8,104,6,4,126,6,9,0,1,67,1,561,Comprador
1963,Graduation,Together,54414.0,1,49,109,18,16,24,26,18,5,4,0,0,63,1,211,Não Comprador
1952,PhD,Married,54549.0,0,8,216,2,6,0,0,9,4,7,0,1,74,0,233,Comprador
1971,PhD,Widow,47111.0,0,35,595,71,153,120,112,41,10,9,0,0,55,0,1092,Não Comprador
1963,PhD,Divorced,41003.0,0,11,123,133,142,71,44,88,8,6,0,1,63,0,601,Comprador
1982,Graduation,Together,19444.0,1,8,16,0,23,3,2,10,2,7,0,1,44,1,54,Comprador
1976,2n Cycle,Together,36301.0,1,53,11,12,35,3,5,12,3,7,0,0,50,1,78,Não Comprador
1947,PhD,Together,73059.0,0,36,410,112,420,0,82,71,13,4,0,1,79,0,1095,Comprador
1969,PhD,Together,42731.0,1,64,159,2,51,6,2,24,5,5,0,1,57,1,244,Comprador
1959,PhD,Married,52854.0,1,43,105,0,10,0,1,0,4,5,0,0,67,1,116,Não Comprador
1978,Graduation,Together,22775.0,1,40,5,1,8,0,0,1,2,8,0,0,48,1,15,Não Comprador
1948,PhD,Together,46681.0,0,52,269,15,69,15,19,38,4,5,0,1,78,0,425,Comprador
1955,PhD,Married,59821.0,0,11,629,0,70,0,0,35,7,8,0,1,71,0,734,Comprador
1954,Graduation,Divorced,50002.0,0,21,443,5,71,21,16,82,7,7,0,1,72,0,638,Comprador
1945,Graduation,Married,69755.0,0,23,217,77,373,111,23,93,12,1,0,0,81,0,894,Não Comprador
1969,Graduation,Married,44078.0,1,17,24,1,10,2,0,4,3,5,0,0,57,1,41,Não Comprador
1976,Master,Together,30560.0,1,6,9,1,5,4,5,7,3,7,0,0,50,1,31,Não Comprador
1969,Master,Together,35924.0,1,56,8,0,14,2,3,7,3,5,0,0,57,1,34,Não Comprador
1964,PhD,Divorced,64140.0,0,71,1459,0,61,0,15,215,6,5,0,0,62,0,1750,Não Comprador
1981,Graduation,Together,56386.0,1,51,230,48,214,13,32,75,7,9,0,1,45,1,612,Comprador
1979,Basic,Together,24594.0,1,94,1,3,6,10,0,9,3,5,0,0,47,1,29,Não Comprador
1981,2n Cycle,Together,75774.0,1,27,340,21,134,258,14,56,8,4,0,1,45,1,823,Comprador
1960,Master,Divorced,39228.0,0,1,7,1,6,0,3,3,3,4,0,0,66,0,20,Não Comprador
1974,Master,Married,58494.0,0,56,298,7,68,4,0,19,6,6,0,1,52,0,396,Comprador
1981,Graduation,Single,58684.0,0,71,479,35,179,28,7,85,12,2,0,1,45,0,813,Comprador
1967,Graduation,Divorced,57136.0,0,18,267,140,599,34,12,127,7,6,0,1,59,0,1179,Comprador
1950,PhD,Widow,56551.0,1,48,67,4,32,17,2,16,4,4,0,0,76,1,138,Não Comprador
1982,Graduation,Married,22448.0,1,86,3,1,8,23,2,18,3,3,0,0,44,1,55,Não Comprador
